Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
FOREX_audsgd-day-Close,MLP,0.49591280653950953,0.5204359673024523,0.47540983606557374,0.4890710382513661,0.5191256830601093,0.4999910662438022,0.01745991770113016,0.7449178695678711,0.008363962173461914
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.68,0.74,0.74,0.7114093959731543,0.6778523489932886,0.7098523489932886,0.027332577112886874,0.010418891906738281,0.006224393844604492
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.7666666666666667,0.7533333333333333,0.7533333333333333,0.7718120805369127,0.7516778523489933,0.7593646532438478,0.0082474043670265,0.040331125259399414,0.016320228576660156
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.7133333333333334,0.7933333333333333,0.76,0.8120805369127517,0.7315436241610739,0.7620581655480984,0.03685066162982342,0.007444143295288086,0.011075973510742188
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8,0.76,0.7733333333333333,0.785234899328859,0.7449664429530202,0.7727069351230426,0.019148131805970893,0.056507110595703125,0.006856679916381836
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7733333333333333,0.76,0.36,0.5234899328859061,0.7651006711409396,0.6363847874720358,0.16717488006785602,0.009733200073242188,0.006461620330810547
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.5933333333333334,0.6133333333333333,0.7066666666666667,0.7919463087248322,0.6644295302013423,0.6739418344519015,0.0710740112621937,0.2788856029510498,0.007285594940185547
FOREX_eurusd-day-High,DecisionTree,0.5652173913043478,0.5597826086956522,0.5967302452316077,0.5667574931880109,0.5940054495912807,0.5764986376021799,0.015603771648077634,0.12243485450744629,0.008224010467529297
FOREX_eurusd-day-High,SVM,0.532608695652174,0.5244565217391305,0.5422343324250681,0.55858310626703,0.5694822888283378,0.5454729889823481,0.016528717366322006,0.24531149864196777,0.13708901405334473
FOREX_eurusd-day-High,KNN,0.5407608695652174,0.5190217391304348,0.5340599455040872,0.5940054495912807,0.5422343324250681,0.5460164672432176,0.02536352513165207,0.013614892959594727,0.017519235610961914
FOREX_eurusd-day-High,LogisticRegression,0.7608695652173914,0.6983695652173914,0.7520435967302452,0.7247956403269755,0.7602179836512262,0.7392592702286459,0.02429352213150595,1.1232028007507324,0.008474588394165039
FOREX_eurusd-day-High,Perceptron,0.5217391304347826,0.5190217391304348,0.5858310626702997,0.5912806539509536,0.5994550408719346,0.563465525411681,0.035455566650014134,0.014523506164550781,0.00666046142578125
FOREX_eurusd-day-High,MLP,0.6059782608695652,0.595108695652174,0.5967302452316077,0.6239782016348774,0.6185286103542235,0.6080648027484896,0.01151880285389339,0.9434316158294678,0.007986068725585938
total_score,DecisionTree,0.6875,0.6944444444444444,0.7361111111111112,0.6805555555555556,0.6783216783216783,0.6953865578865578,0.021131698242599202,0.02235126495361328,0.006254434585571289
total_score,SVM,0.5694444444444444,0.5763888888888888,0.5833333333333334,0.5833333333333334,0.5804195804195804,0.5785839160839161,0.005231284320450781,0.05601239204406738,0.021748781204223633
total_score,KNN,0.4930555555555556,0.4791666666666667,0.4166666666666667,0.4652777777777778,0.43356643356643354,0.45754662004662006,0.028405287003184645,0.008264303207397461,0.01132965087890625
total_score,LogisticRegression,0.24305555555555555,0.5763888888888888,0.5833333333333334,0.11805555555555555,0.11888111888111888,0.32794289044289043,0.21067276509436847,0.02596426010131836,0.006791830062866211
total_score,Perceptron,0.0625,0.11805555555555555,0.5833333333333334,0.05555555555555555,0.23776223776223776,0.21144133644133647,0.1970792985849147,0.019214391708374023,0.005697011947631836
total_score,MLP,0.5763888888888888,0.11805555555555555,0.5833333333333334,0.11805555555555555,0.06293706293706294,0.29175407925407926,0.23610803353192938,0.10277056694030762,0.007597923278808594
planning-relax,DecisionTree,0.5405405405405406,0.5135135135135135,0.5277777777777778,0.5555555555555556,0.5833333333333334,0.5441441441441441,0.02402120854372951,0.011214017868041992,0.005577564239501953
planning-relax,SVM,0.6756756756756757,0.7027027027027027,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7090090090090091,0.0183010798620932,0.01124262809753418,0.0072193145751953125
planning-relax,KNN,0.6216216216216216,0.5945945945945946,0.6666666666666666,0.5555555555555556,0.7222222222222222,0.632132132132132,0.0577795258611896,0.00722193717956543,0.011068105697631836
planning-relax,LogisticRegression,0.7027027027027027,0.7027027027027027,0.7222222222222222,0.7222222222222222,0.6944444444444444,0.7088588588588589,0.011320166261243693,0.015659332275390625,0.006122589111328125
planning-relax,Perceptron,0.2972972972972973,0.5945945945945946,0.7222222222222222,0.5,0.6666666666666666,0.5561561561561561,0.14928459228298377,0.008383512496948242,0.0067560672760009766
planning-relax,MLP,0.5405405405405406,0.5945945945945946,0.75,0.5277777777777778,0.6666666666666666,0.6159159159159159,0.0830163329191983,1.968919277191162,0.008553743362426758
prnn_synth,DecisionTree,0.7,0.8,0.86,0.76,0.84,0.792,0.0574108003776293,0.007506132125854492,0.0061719417572021484
prnn_synth,SVM,0.86,0.82,0.86,0.9,0.9,0.868,0.029933259094191558,0.009749650955200195,0.007219076156616211
prnn_synth,KNN,0.8,0.84,0.84,0.84,0.92,0.8480000000000001,0.03919183588453085,0.006259441375732422,0.010134696960449219
prnn_synth,LogisticRegression,0.86,0.86,0.82,0.84,0.9,0.8560000000000001,0.026532998322843223,0.014688253402709961,0.00635075569152832
prnn_synth,Perceptron,0.86,0.86,0.82,0.8,0.82,0.8320000000000001,0.023999999999999994,0.007875919342041016,0.005928516387939453
prnn_synth,MLP,0.84,0.84,0.88,0.88,0.84,0.8560000000000001,0.01959591794226544,0.9309909343719482,0.0074977874755859375
ar1,DecisionTree,0.88,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8926666666666666,0.03289039035611733,0.008945465087890625,0.006430864334106445
ar1,SVM,0.92,0.9583333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9256666666666666,0.016384274303259366,0.00919961929321289,0.00657963752746582
ar1,KNN,0.92,0.9583333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.909,0.040982381038143154,0.006482839584350586,0.022141218185424805
ar1,LogisticRegression,0.92,0.9583333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.909,0.040982381038143154,0.941948652267456,0.008838653564453125
ar1,Perceptron,0.92,0.9583333333333334,0.9166666666666666,0.9166666666666666,0.5,0.8423333333333332,0.17189014579731504,0.008105754852294922,0.006658792495727539
ar1,MLP,0.92,0.9583333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9256666666666666,0.016384274303259366,0.11588287353515625,0.007376909255981445
FOREX_audjpy-day-Close,DecisionTree,0.5204359673024523,0.5068119891008175,0.5327868852459017,0.5628415300546448,0.5327868852459017,0.5311326513899436,0.0185301895841486,0.14217352867126465,0.008069992065429688
FOREX_audjpy-day-Close,SVM,0.47956403269754766,0.5177111716621253,0.4672131147540984,0.5409836065573771,0.5300546448087432,0.5071053140959784,0.028763881672601663,0.24658775329589844,0.13836264610290527
FOREX_audjpy-day-Close,KNN,0.5095367847411444,0.5286103542234333,0.49453551912568305,0.5327868852459017,0.5,0.5130939086672324,0.01521243442985916,0.013624906539916992,0.017525672912597656
FOREX_audjpy-day-Close,LogisticRegression,0.48501362397820164,0.5095367847411444,0.5245901639344263,0.4890710382513661,0.5163934426229508,0.5049210107056178,0.015409888551827181,1.0638141632080078,0.008442401885986328
FOREX_audjpy-day-Close,Perceptron,0.5231607629427792,0.4822888283378747,0.4781420765027322,0.4781420765027322,0.4781420765027322,0.4879751641577701,0.017665953783542163,0.01244664192199707,0.006568193435668945
FOREX_audjpy-day-Close,MLP,0.45776566757493187,0.4877384196185286,0.4672131147540984,0.5163934426229508,0.48633879781420764,0.4830898884769435,0.020172650200468947,0.9378085136413574,0.00847315788269043
FOREX_audnzd-day-High,DecisionTree,0.6348773841961853,0.5885558583106267,0.5901639344262295,0.6092896174863388,0.5983606557377049,0.604249490031417,0.016987301777289587,0.10151815414428711,0.006981372833251953
FOREX_audnzd-day-High,SVM,0.6212534059945504,0.6348773841961853,0.6202185792349727,0.6038251366120219,0.6010928961748634,0.6162534804425187,0.012424798595481087,0.23485374450683594,0.13112330436706543
FOREX_audnzd-day-High,KNN,0.5640326975476839,0.5449591280653951,0.5437158469945356,0.546448087431694,0.5765027322404371,0.5551316984559491,0.013001206276412889,0.013346195220947266,0.017512083053588867
FOREX_audnzd-day-High,LogisticRegression,0.7329700272479565,0.7138964577656676,0.7513661202185792,0.726775956284153,0.6721311475409836,0.719427941811468,0.026551883920497534,1.1218335628509521,0.00810384750366211
FOREX_audnzd-day-High,Perceptron,0.6021798365122616,0.547683923705722,0.726775956284153,0.5573770491803278,0.6666666666666666,0.6201366864698262,0.06789344046211032,0.016844511032104492,0.0069675445556640625
FOREX_audnzd-day-High,MLP,0.6158038147138964,0.5912806539509536,0.6311475409836066,0.5819672131147541,0.5765027322404371,0.5993403910007296,0.020837871480615958,1.0546472072601318,0.009225130081176758
parkinsons,DecisionTree,0.9230769230769231,0.8974358974358975,0.7692307692307693,0.8717948717948718,0.8461538461538461,0.8615384615384615,0.05279810328711282,0.011606216430664062,0.006048679351806641
parkinsons,SVM,0.8205128205128205,0.8461538461538461,0.8205128205128205,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.01621680851368401,0.01172327995300293,0.007721424102783203
parkinsons,KNN,0.9487179487179487,0.8205128205128205,0.7948717948717948,0.7692307692307693,0.7692307692307693,0.8205128205128205,0.06686361441233483,0.006314277648925781,0.022359609603881836
parkinsons,LogisticRegression,0.8974358974358975,0.8974358974358975,0.8717948717948718,0.8205128205128205,0.8205128205128205,0.8615384615384615,0.03478117940064243,0.34191417694091797,0.008263349533081055
parkinsons,Perceptron,0.7692307692307693,0.7692307692307693,0.7435897435897436,0.7435897435897436,0.6923076923076923,0.7435897435897436,0.028088336282316235,0.008950948715209961,0.006829500198364258
parkinsons,MLP,0.9487179487179487,0.8461538461538461,0.7948717948717948,0.7948717948717948,0.7692307692307693,0.8307692307692307,0.06405126152203484,0.4732351303100586,0.007592201232910156
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.995,0.99,0.99,0.99,0.9875,0.9904999999999999,0.0024494897427831666,0.062198638916015625,0.007215976715087891
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.9975,0.9925,0.99,0.9925,0.9925,0.9930000000000001,0.002449489742783194,0.029157400131225586,0.016257762908935547
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.9975,0.9925,0.99,0.9925,0.9925,0.9930000000000001,0.002449489742783194,0.00900578498840332,0.06021308898925781
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.9975,0.9875,0.995,0.99,0.995,0.993,0.003674234614174767,0.2477586269378662,0.008193731307983398
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.9975,0.9925,0.99,0.995,0.995,0.9940000000000001,0.0025495097567964035,0.013982534408569336,0.0069463253021240234
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.9825,0.9875,0.99,0.9925,0.995,0.9894999999999999,0.004301162633521302,0.9160418510437012,0.008997440338134766
Creditability-German-Credit-Data,DecisionTree,0.7,0.735,0.705,0.66,0.625,0.685,0.03834057902536161,0.023277997970581055,0.008380889892578125
Creditability-German-Credit-Data,SVM,0.705,0.705,0.72,0.71,0.715,0.711,0.0058309518948453055,0.11079025268554688,0.03515505790710449
Creditability-German-Credit-Data,KNN,0.68,0.615,0.63,0.63,0.685,0.6479999999999999,0.028740215726399856,0.009839057922363281,0.03529524803161621
Creditability-German-Credit-Data,LogisticRegression,0.745,0.74,0.755,0.77,0.735,0.7489999999999999,0.012409673645990868,1.052445411682129,0.008645057678222656
Creditability-German-Credit-Data,Perceptron,0.655,0.3,0.7,0.7,0.7,0.611,0.1564736399525492,0.012820959091186523,0.0076372623443603516
Creditability-German-Credit-Data,MLP,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.2998073101043701,0.009595155715942383
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.85,0.79,0.8375,0.81,0.8375,0.825,0.021851773383412137,0.053528785705566406,0.006554365158081055
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.85,0.8575,0.85,0.845,0.8525,0.851,0.004062019202318006,0.20817947387695312,0.06070733070373535
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.8425,0.84,0.82,0.82,0.85,0.8344999999999999,0.012288205727444526,0.008249282836914062,0.053998470306396484
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8625,0.8475,0.8575,0.86,0.8625,0.858,0.005567764362830023,1.219252109527588,0.009087324142456055
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7875,0.6325,0.845,0.62,0.57,0.691,0.10595517920328387,0.01188516616821289,0.007368326187133789
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.8475,0.7425,0.84,0.845,0.8075,0.8165000000000001,0.03970516339218362,0.4730222225189209,0.009223699569702148
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.9975,0.995,0.995,0.995,0.995,0.9955,0.0010000000000000232,0.014828920364379883,0.0066907405853271484
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.9425,0.94,0.9375,0.9175,0.94,0.9355,0.009137833441248529,0.07655835151672363,0.04467582702636719
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.985,0.9925,0.9875,0.9875,0.9875,0.9879999999999999,0.002449489742783194,0.012519359588623047,0.028373003005981445
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.9725,0.9725,0.9725,0.955,0.9675,0.968,0.006782329983125296,2.1283066272735596,0.008282661437988281
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.915,0.8725,0.7925,0.9,0.905,0.877,0.04453650188328672,0.027745723724365234,0.006598711013793945
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.995,0.9975,0.9975,0.9925,0.9875,0.9940000000000001,0.003741657386773942,4.874401092529297,0.010506629943847656
FOREX_usdjpy-day-High,DecisionTree,0.55858310626703,0.5694822888283378,0.5667574931880109,0.5858310626702997,0.5885558583106267,0.573841961852861,0.011508834922039708,0.09732937812805176,0.007893562316894531
FOREX_usdjpy-day-High,SVM,0.5885558583106267,0.5613079019073569,0.5831062670299727,0.547683923705722,0.5231607629427792,0.5607629427792915,0.023903773514399262,0.2557389736175537,0.14829802513122559
FOREX_usdjpy-day-High,KNN,0.5177111716621253,0.5504087193460491,0.5694822888283378,0.5504087193460491,0.4904632152588556,0.5356948228882834,0.028085228832098356,0.013495922088623047,0.017504453659057617
FOREX_usdjpy-day-High,LogisticRegression,0.5204359673024523,0.5095367847411444,0.5258855585831063,0.5177111716621253,0.5149863760217984,0.5177111716621253,0.005449591280653954,1.2207813262939453,0.009914636611938477
FOREX_usdjpy-day-High,Perceptron,0.4904632152588556,0.49591280653950953,0.49318801089918257,0.553133514986376,0.4904632152588556,0.5046321525885559,0.024334728677674205,0.015426874160766602,0.0068988800048828125
FOREX_usdjpy-day-High,MLP,0.5803814713896458,0.5722070844686649,0.5858310626702997,0.5803814713896458,0.6103542234332425,0.5858310626702998,0.013010720857017245,0.8118870258331299,0.009838104248046875
FOREX_eurnok-day-High,DecisionTree,0.5543478260869565,0.5733695652173914,0.5367847411444142,0.5858310626702997,0.5831062670299727,0.5666878924298069,0.018585717294477697,0.11838293075561523,0.00788569450378418
FOREX_eurnok-day-High,SVM,0.5163043478260869,0.5,0.5313351498637602,0.5258855585831063,0.4877384196185286,0.5122526951782964,0.016232616400123592,0.24729037284851074,0.1452779769897461
FOREX_eurnok-day-High,KNN,0.5461956521739131,0.5244565217391305,0.5231607629427792,0.5013623978201635,0.49591280653950953,0.5182176282430991,0.01804290475298465,0.011138439178466797,0.014658451080322266
FOREX_eurnok-day-High,LogisticRegression,0.654891304347826,0.6956521739130435,0.6920980926430518,0.7002724795640327,0.670299727520436,0.682642755597678,0.017273962598455164,0.1456446647644043,0.008147001266479492
FOREX_eurnok-day-High,Perceptron,0.5163043478260869,0.483695652173913,0.5258855585831063,0.5258855585831063,0.5177111716621253,0.5138964577656675,0.015619959743016401,0.012435197830200195,0.006742238998413086
FOREX_eurnok-day-High,MLP,0.5163043478260869,0.483695652173913,0.5313351498637602,0.5340599455040872,0.5313351498637602,0.5193460490463215,0.01889009565494403,0.49790406227111816,0.007934808731079102
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.75,0.755,0.76,0.725,0.74,0.7459999999999999,0.012409673645990868,0.06096291542053223,0.006187915802001953
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.775,0.7625,0.7825,0.73,0.79,0.768,0.0210594396886527,0.19261789321899414,0.1050422191619873
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.7075,0.7575,0.73,0.6875,0.7225,0.721,0.023323807579381184,0.011545419692993164,0.02426886558532715
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.7575,0.7525,0.7675,0.725,0.7575,0.752,0.014352700094407315,0.31841373443603516,0.006887674331665039
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.6625,0.6175,0.645,0.6825,0.5,0.6214999999999999,0.06439332263519254,0.01268625259399414,0.006735324859619141
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.775,0.7525,0.79,0.735,0.7775,0.7659999999999999,0.019659603251337518,2.746307134628296,0.009229660034179688
volcanoes-e4,DecisionTree,0.8685258964143426,0.8645418326693227,0.888,0.86,0.86,0.868213545816733,0.010392376814245739,0.01534724235534668,0.00606989860534668
volcanoes-e4,SVM,0.9123505976095617,0.9083665338645418,0.916,0.916,0.916,0.9137434262948207,0.003037344847526904,0.07551050186157227,0.035512447357177734
volcanoes-e4,KNN,0.9123505976095617,0.900398406374502,0.916,0.916,0.916,0.9121498007968128,0.0060433052536074845,0.008434772491455078,0.011947154998779297
volcanoes-e4,LogisticRegression,0.9123505976095617,0.9083665338645418,0.916,0.916,0.916,0.9137434262948207,0.003037344847526904,1.4541316032409668,0.007745504379272461
volcanoes-e4,Perceptron,0.9123505976095617,0.9083665338645418,0.916,0.916,0.916,0.9137434262948207,0.003037344847526904,0.02000570297241211,0.0064923763275146484
volcanoes-e4,MLP,0.9123505976095617,0.26693227091633465,0.804,0.916,0.868,0.7534565737051793,0.2465961913401481,0.6544139385223389,0.009510278701782227
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.4075,0.45,0.405,0.425,0.44,0.4255,0.017635192088548402,0.2278003692626953,0.010693073272705078
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.485,0.465,0.4875,0.4625,0.49,0.4779999999999999,0.011768602295939803,0.5427658557891846,0.19126653671264648
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.505,0.47,0.44,0.5,0.53,0.48900000000000005,0.031048349392520058,0.01049184799194336,0.05753135681152344
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.4575,0.4225,0.4675,0.4225,0.4575,0.4455,0.01913112646970901,0.04045724868774414,0.0070116519927978516
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.1675,0.305,0.3375,0.2425,0.2975,0.27,0.05966573556070519,0.04352521896362305,0.006772041320800781
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.4925,0.45,0.4725,0.48,0.5175,0.48250000000000004,0.02230470802319545,22.958006381988525,0.011107921600341797
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.75,0.73,0.735,0.7275,0.7325,0.735,0.007905694150420941,0.047976016998291016,0.007348775863647461
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.6175,0.64,0.6525,0.605,0.63,0.629,0.01662828914831588,0.26372480392456055,0.15059137344360352
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.645,0.6725,0.665,0.6625,0.6525,0.6595,0.009669539802906857,0.012676239013671875,0.016782045364379883
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.7125,0.725,0.755,0.76,0.72,0.7344999999999999,0.019261360284258226,1.082836389541626,0.007548809051513672
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.495,0.5825,0.63,0.505,0.5075,0.5439999999999999,0.05316483800407936,0.014083623886108398,0.006081104278564453
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.6975,0.7425,0.7525,0.755,0.7125,0.732,0.02293468988235942,3.075366258621216,0.009100198745727539
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.9925,0.9975,0.9925,0.99,0.995,0.9935,0.002549509756796403,0.07152962684631348,0.006816387176513672
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.995,0.9925,0.9925,0.99,0.995,0.993,0.0018708286933869665,0.03503084182739258,0.016651630401611328
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.995,0.99,0.9925,0.99,0.995,0.9925,0.0022360679774997916,0.008278846740722656,0.0566098690032959
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.9975,0.9875,0.9875,0.985,0.99,0.9894999999999999,0.004301162633521328,0.47503089904785156,0.007981538772583008
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.995,0.955,0.9925,0.9925,0.995,0.986,0.015540270267920077,0.01567697525024414,0.006608247756958008
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.9925,0.9925,0.99,0.99,0.995,0.992,0.0018708286933869782,1.2734434604644775,0.010128498077392578
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.8698630136986302,0.9006849315068494,0.8561643835616438,0.8556701030927835,0.8625429553264605,0.8689850774372735,0.016666200470707604,0.05270195007324219,0.007937192916870117
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.8767123287671232,0.8767123287671232,0.8732876712328768,0.8762886597938144,0.8797250859106529,0.8765452148943181,0.002041805328589633,0.08478116989135742,0.03867745399475098
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.8698630136986302,0.8595890410958904,0.8767123287671232,0.8625429553264605,0.8694158075601375,0.8676246292896483,0.0060199510635842515,0.0088348388671875,0.051285505294799805
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.9075342465753424,0.9075342465753424,0.8972602739726028,0.9106529209621993,0.9209621993127147,0.9087887774796404,0.007585793547691549,1.1574139595031738,0.008426666259765625
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.21232876712328766,0.8767123287671232,0.1815068493150685,0.21649484536082475,0.1958762886597938,0.33658381584521957,0.27035049923791504,0.012538909912109375,0.0071659088134765625
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.6301369863013698,0.702054794520548,0.8116438356164384,0.7560137457044673,0.8797250859106529,0.7559148896106953,0.08620403784891062,0.5417091846466064,0.009828567504882812
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.68,0.74,0.74,0.7114093959731543,0.6778523489932886,0.7098523489932886,0.027332577112886874,0.0119476318359375,0.007139682769775391
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.7666666666666667,0.7533333333333333,0.7533333333333333,0.7718120805369127,0.7516778523489933,0.7593646532438478,0.0082474043670265,0.04079914093017578,0.01775050163269043
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.7133333333333334,0.7933333333333333,0.76,0.8120805369127517,0.7315436241610739,0.7620581655480984,0.03685066162982342,0.007445573806762695,0.01236867904663086
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8,0.76,0.7733333333333333,0.785234899328859,0.7449664429530202,0.7727069351230426,0.019148131805970893,0.057939767837524414,0.00595402717590332
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7733333333333333,0.76,0.36,0.5234899328859061,0.7651006711409396,0.6363847874720358,0.16717488006785602,0.009195089340209961,0.0067691802978515625
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.5933333333333334,0.6133333333333333,0.7066666666666667,0.7919463087248322,0.6644295302013423,0.6739418344519015,0.0710740112621937,0.2841072082519531,0.0076122283935546875
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.72,0.75,0.7875,0.7125,0.745,0.743,0.026429150572805017,0.045014381408691406,0.00685882568359375
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.5275,0.5075,0.4925,0.515,0.51,0.5105000000000001,0.011335784048754629,0.27289533615112305,0.16686725616455078
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5025,0.52,0.515,0.5525,0.535,0.525,0.017248188310660353,0.011699676513671875,0.015425443649291992
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.825,0.8075,0.8425,0.8375,0.8425,0.8309999999999998,0.013379088160259667,1.063384771347046,0.008148193359375
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5,0.5025,0.5025,0.5,0.5,0.501,0.001224744871391563,0.013152837753295898,0.006250619888305664
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.775,0.5575,0.6875,0.545,0.7,0.6529999999999999,0.08839400432156017,0.8868987560272217,0.010328292846679688
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.925,0.9,0.91,0.9125,0.89,0.9075000000000001,0.011832159566199239,0.0797433853149414,0.0067386627197265625
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.9,0.8875,0.885,0.9,0.8675,0.8880000000000001,0.011979148550710932,0.27740907669067383,0.1136026382446289
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.7025,0.7325,0.6875,0.71,0.725,0.7115,0.01601561737804697,0.007775545120239258,0.05324077606201172
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.93,0.8875,0.92,0.9175,0.895,0.9099999999999999,0.01604680653588124,1.1330373287200928,0.008219718933105469
